FECHA_ACCIDENTE,CONDICION_VICTIMA,GRAVEDAD_VICTIMA,TIPO_ACCIDENTE,SEXO_VICTIMA,EDAD_VICTIMA,CANTIDAD_VICTIMAS,DIRECCION_ACCIDENTE,LATITUD,LONGITUD,1VIA_TIPO,1VIA_NUM,1VIA_NOM,1SUFIJO,2VIA_TIPO,2VIA_NUM,2VIA_NOM,2SUFIJO,COMPLEMENTO
2018-01-24,Motociclista,Herido,Choque,M,40,1,CARRERA 49C CALLE 86,11.004433,-74.821213,CARRERA,49C,,,CALLE,86,,,
2018-01-24,Motociclista,Herido,Choque,M,24,1,CARRERA 88 CALLE 66,11.042032,-74.826731,CARRERA,88,,,CALLE,66,,,
2018-01-25,Acompañante,Herido,Choque,F,39,1,CALLE 61 CARRERA 23,10.969957,-74.803601,CALLE,61,,,CARRERA,23,,,
2018-01-25,Motociclista,Herido,Choque,M,53,1,CALLE 61 CARRERA 23,10.969957,-74.803601,CALLE,61,,,CARRERA,23,,,
2018-01-25,Acompañante,Herido,Choque,F,64,1,CALLE 14 CARRERA 15,10.954327,-74.772144,CALLE,14,,,CARRERA,15,,,
2018-01-25,Motociclista,Herido,Choque,M,38,1,CALLE 73C CARRERA 24,10.94821,-74.817879,CALLE,73C,,,CARRERA,24,,,
2018-01-25,Acompañante,Herido,Choque,F,64,1,CARRERA 10 CALLE 5,10.903896,-74.798476,CARRERA,10,,,CALLE,5,,,
2018-01-25,Motociclista,Herido,Choque,M,36,1,CARRERA 58 CALLE 86,11.012206,-74.81677,CARRERA,58,,,CALLE,86,,,
2018-01-25,Motociclista,Muerto,Choque,M,54,1,VIA 40 CARRERA 51,10.990666,-74.779805,VIA,40,,,CARRERA,51,,,
2018-01-25,Motociclista,Muerto,Choque,M,54,1,VIA 40 CARRERA 51,10.990666,-74.779805,VIA,40,,,CARRERA,51,,,
2018-01-25,Conductor,Herido,Choque,M,45,1,AVENIDA CORDIALIDAD KM1,10.964023,-74.793034,AVENIDA,KM1,CORDIALIDAD,,,,,,
2018-01-26,Peaton,Herido,Atropello,M,74,1,CALLE 40 CARRERA 41,10.980632,-74.782296,CALLE,40,,,CARRERA,41,,,
2018-01-26,Pasajero,Herido,Choque,F,84,1,CALLE 68 CARRERA 31,10.979622,-74.805143,CALLE,68,,,CARRERA,31,,,
2018-01-26,Ciclista,Herido,Choque,M,24,1,CALLE 47 CARRERA 26,10.968415,-74.792081,CALLE,47,,,CARRERA,26,,,
2018-01-26,Motociclista,Herido,Choque,F,50,1,CALLE 47C CARRERA 27,10.970652,-74.792652,CALLE,47C,,,CARRERA,27,,,
2018-01-27,Motociclista,Herido,Choque,M,44,1,CALLE 45 CARRERA 20,10.959829,-74.793945,CALLE,45,,,CARRERA,20,,,
2018-01-27,Pasajero,Herido,Choque,M,39,1,CALLE 45 CARRERA 20,10.959829,-74.793945,CALLE,45,,,CARRERA,20,,,
2018-01-27,Motociclista,Herido,Choque,M,48,1,CALLE 53D CARRERA 20,10.965823,-74.801613,CALLE,53D,,,CARRERA,20,,,
2018-01-28,Acompañante,Herido,Choque,M,27,1,CALLE 17 CARRERA 24,10.961787,-74.77502,CALLE,17,,,CARRERA,24,,,
2018-01-28,Motociclista,Herido,Choque,M,34,1,CALLE 17 CARRERA 24,10.961787,-74.77502,CALLE,17,,,CARRERA,24,,,
2018-01-28,Motociclista,Herido,Choque,M,36,1,CALLE 17 CARRERA 35,10.972361,-74.774772,CALLE,17,,,CARRERA,35,,,
2018-01-28,Pasajero,Herido,Choque,M,59,1,CALLE 17 CARRERA 35,10.972361,-74.774772,CALLE,17,,,CARRERA,35,,,
2018-01-28,Motociclista,Herido,Choque,M,32,1,CALLE 30 CARRERA 20,10.956727,-74.785918,CALLE,30,,,CARRERA,20,,,
2018-01-29,Acompañante,Herido,Choque,M,31,1,AVENIDA CORDIALIDAD KM1,10.964023,-74.793034,AVENIDA,KM1,CORDIALIDAD,,,,,,
2018-01-29,Conductor,Herido,Choque,M,45,1,AVENIDA CORDIALIDAD KM1,10.964023,-74.793034,AVENIDA,KM1,CORDIALIDAD,,,,,,
2018-01-29,Conductor,Herido,Choque,M,60,1,AVENIDA CORDIALIDAD KM1,10.964023,-74.793034,AVENIDA,KM1,CORDIALIDAD,,,,,,
2018-01-29,Motociclista,Herido,Choque,M,43,1,CALLE 84 CARRERA 13,10.965015,-74.822669,CALLE,84,,,CARRERA,13,,,
2018-01-29,Motociclista,Herido,Choque,M,32,1,CARRERA 14 CALLE 27,10.951709,-74.781569,CARRERA,14,,,CALLE,27,,,
2018-01-29,Conductor,Herido,Choque,F,37,1,CARRERA 44B CALLE 99C,11.005889,-74.833598,CARRERA,44B,,,CALLE,99C,,,
2018-01-29,Motociclista,Herido,Choque,M,36,1,CARRERA 47 CALLE 84,11.002405,-74.818746,CARRERA,47,,,CALLE,84,,,
2018-01-29,Acompañante,Herido,Choque,M,57,1,CALLE 49 CARRERA 3 SUR,10.929346,-74.810445,CALLE,49,,,CARRERA,3,,SUR,
2018-01-29,Conductor,Herido,Choque,M,50,1,CALLE 49 CARRERA 3 SUR,10.929346,-74.810445,CALLE,49,,,CARRERA,3,,SUR,
2018-01-29,Motociclista,Herido,Choque,M,39,1,CALLE 80 CARRERA 66,11.012466,-74.80627,CALLE,80,,,CARRERA,66,,,
2018-01-30,Peaton,Herido,Atropello,M,24,1,CALLE 45 CARRERA 7H,10.945534,-74.799602,CALLE,45,,,CARRERA,7H,,,
2018-01-30,Conductor,Herido,Choque,F,57,1,CALLE 91 CARRERA 49C,11.005938,-74.824394,CALLE,91,,,CARRERA,49C,,,
2018-01-30,Pasajero,Herido,Choque,F,28,1,CALLE 91 CARRERA 49C,11.005938,-74.824394,CALLE,91,,,CARRERA,49C,,,
2018-01-30,Conductor,Herido,Choque,F,56,1,CARRERA 51B CALLE 93,11.009446,-74.825062,CARRERA,51B,,,CALLE,93,,,
2018-01-30,Conductor,Herido,Choque,F,63,1,CARRERA 51B CALLE 93,11.009446,-74.825062,CARRERA,51B,,,CALLE,93,,,
2018-01-30,Pasajero,Herido,Choque,F,25,1,CARRERA 51B CALLE 93,11.009446,-74.825062,CARRERA,51B,,,CALLE,93,,,
2018-01-30,Pasajero,Herido,Choque,M,48,1,CARRERA 51B CALLE 96,11.010184,-74.826896,CARRERA,51B,,,CALLE,96,,,
2018-01-30,Motociclista,Herido,Choque,F,29,1,CARRERA 14 CALLE 56C,10.959368,-74.804989,CARRERA,14,,,CALLE,56C,,,
2018-01-31,Motociclista,Herido,Choque,M,52,1,CARRERA 24 CALLE 46,10.967002,-74.792111,CARRERA,24,,,CALLE,46,,,
2018-01-31,Motociclista,Herido,Choque,M,57,1,CALLE 52 CARRERA 42,10.983778,-74.792004,CALLE,52,,,CARRERA,42,,,
2018-01-31,Motociclista,Herido,Choque,M,33,1,CARRERA 43 CALLE 60,10.986058,-74.796932,CARRERA,43,,,CALLE,60,,,
2018-02-01,Motociclista,Herido,Choque,M,41,1,CALLE 110 CARRERA 14,10.971536,-74.837048,CALLE,110,,,CARRERA,14,,,
2018-02-01,Acompañante,Herido,Choque,M,42,1,CARRERA 27B CALLE 70B,10.977642,-74.808725,CARRERA,27B,,,CALLE,70B,,,
2018-02-02,Pasajero,Herido,Caida Ocupante,M,74,1,CALLE 90 CARRERA 6,10.945047,-74.823964,CALLE,90,,,CARRERA,6,,,
2018-02-02,Motociclista,Herido,Choque,M,40,1,CALLE 56 CARRERA 10,10.954564,-74.80767,CALLE,56,,,CARRERA,10,,,
2018-02-02,Motociclista,Herido,Choque,M,31,1,CARRERA 20 CALLE 40,10.958851,-74.791502,CARRERA,20,,,CALLE,40,,,
2018-02-02,Acompañante,Herido,Choque,F,47,1,CALLE 92 CARRERA 52,11.010464,-74.823095,CALLE,92,,,CARRERA,52,,,
2018-02-03,Peaton,Herido,Atropello,M,97,1,CARRERA 20 CALLE 112E,10.971883,-74.841555,CARRERA,20,,,CALLE,112E,,,
2018-02-03,Motociclista,Herido,Choque,M,47,1,CARRERA 28 CALLE 28,10.965981,-74.780259,CARRERA,28,,,CALLE,28,,,
2018-02-03,Pasajero,Herido,Choque,M,27,1,CARRERA 28 CALLE 28,10.965981,-74.780259,CARRERA,28,,,CALLE,28,,,
2018-02-03,Acompañante,Herido,Choque,M,33,1,CALLE 19 CARRERA 1F,10.936779,-74.779892,CALLE,19,,,CARRERA,1F,,,
2018-02-03,Motociclista,Herido,Choque,M,28,1,CALLE 19 CARRERA 1F,10.936779,-74.779892,CALLE,19,,,CARRERA,1F,,,
2018-02-03,Motociclista,Herido,Choque,M,31,1,CALLE 96 CARRERA 58,11.016255,-74.822412,CALLE,96,,,CARRERA,58,,,
2018-02-04,Motociclista,Herido,Choque,M,46,1,AVENIDA CIRCUNVALAR CARRERA 2A SUR,10.935771,-74.780651,AVENIDA,,CIRCUNVALAR,,CARRERA,2A,,SUR,
2018-02-04,Ciclista,Muerto,Choque,M,44,1,CALLE 45 CARRERA 2E,10.93491,-74.799321,CALLE,45,,,CARRERA,2E,,,
2018-02-05,Motociclista,Herido,Choque,M,40,1,CARRERA 52 CALLE 100,10.999149,-74.836997,CARRERA,52,,,CALLE,100,,,
2018-02-05,Motociclista,Herido,Choque,F,54,1,CARRERA 54 CALLE 64,10.995684,-74.795038,CARRERA,54,,,CALLE,64,,,
2018-02-05,Pasajero,Herido,Choque,M,28,1,CARRERA 54 CALLE 64,10.995684,-74.795038,CARRERA,54,,,CALLE,64,,,
2018-02-05,Conductor,Herido,Choque,M,35,1,CARRERA 8 DIAGONAL 5,10.954506,-74.771273,CARRERA,8,,,DIAGONAL,5,,,
2018-02-05,Pasajero,Herido,Choque,M,22,1,CARRERA 8 DIAGONAL 5,10.954506,-74.771273,CARRERA,8,,,DIAGONAL,5,,,
2018-02-05,Motociclista,Herido,Choque,M,27,1,CARRERA 14 CALLE 43,10.980195,-74.784856,CARRERA,14,,,CALLE,43,,,
2018-02-05,Pasajero,Herido,Choque,M,105,1,CARRERA 14 CALLE 43,10.980195,-74.784856,CARRERA,14,,,CALLE,43,,,
2018-02-05,Acompañante,Herido,Choque,M,23,1,CARRERA 18 CALLE 53D,10.963378,-74.802638,CARRERA,18,,,CALLE,53D,,,
2018-02-05,Motociclista,Herido,Choque,M,38,1,CARRERA 18 CALLE 53D,10.963378,-74.802638,CARRERA,18,,,CALLE,53D,,,
2018-02-06,Peaton,Herido,Atropello,F,53,1,CARRERA 27 CALLE 106,10.975133,-74.834603,CARRERA,27,,,CALLE,106,,,
2018-02-06,Pasajero,Herido,Choque,M,35,1,CALLE 100 CARRERA 36,10.980959,-74.832258,CALLE,100,,,CARRERA,36,,,
2018-02-06,Motociclista,Herido,Choque,M,35,1,CALLE 110 CARRERA 63,11.033264,-74.830955,CALLE,110,,,CARRERA,63,,,
2018-02-06,Motociclista,Herido,Choque,F,41,1,CALLE 90 CARRERA 2 SUR,10.933738,-74.824491,CALLE,90,,,CARRERA,2,,SUR,
2018-02-06,Conductor,Herido,Choque,M,28,1,CARRERA 32 CALLE 56,10.97802,-74.798465,CARRERA,32,,,CALLE,56,,,
2018-02-06,Pasajero,Herido,Choque,M,35,1,CARRERA 32 CALLE 56,10.97802,-74.798465,CARRERA,32,,,CALLE,56,,,
2018-02-06,Motociclista,Herido,Choque,M,24,1,CARRERA 5 CALLE 50A,10.94114,-74.805036,CARRERA,5,,,CALLE,50A,,,
2018-02-07,Peaton,Herido,Atropello,F,35,1,CALLE 93 CARRERA 6,11.005063,-74.826796,CALLE,93,,,CARRERA,6,,,
2018-02-07,Motociclista,Herido,Choque,M,47,1,CARRERA 30 CALLE 37,10.970164,-74.783724,CARRERA,30,,,CALLE,37,,,
2018-02-07,Acompañante,Herido,Choque,M,55,1,CALLE 34 CARRERA 46,10.985634,-74.776915,CALLE,34,,,CARRERA,46,,,
2018-02-07,Motociclista,Herido,Choque,M,61,1,CALLE 68 CARRERA 64,11.001141,-74.79214,CALLE,68,,,CARRERA,64,,,
2018-02-08,Peaton,Herido,Atropello,F,24,1,AVENIDA CORDIALIDAD CARRERA 9,10.951605,-74.810754,AVENIDA,,CORDIALIDAD,,CARRERA,9,,,
2018-02-08,Conductor,Herido,Choque,M,30,1,AVENIDA CIRCUNVALAR CALLE 46E,10.926939,-74.804019,AVENIDA,,CIRCUNVALAR,,CALLE,46E,,,
2018-02-08,Conductor,Herido,Choque,M,35,1,AVENIDA CIRCUNVALAR CALLE 46E,10.926939,-74.804019,AVENIDA,,CIRCUNVALAR,,CALLE,46E,,,
2018-02-08,Motociclista,Herido,Choque,M,28,1,CARRERA 38 CALLE 33,10.976861,-74.778813,CARRERA,38,,,CALLE,33,,,
2018-02-08,Acompañante,Herido,Choque,M,31,1,VIA 40 CALLE 73,11.009394,-74.791215,VIA,40,,,CALLE,73,,,
2018-02-08,Motociclista,Herido,Choque,F,42,1,VIA 40 CALLE 73,11.009394,-74.791215,VIA,40,,,CALLE,73,,,
2018-02-09,Peaton,Herido,Atropello,M,46,1,CARRERA 36 CALLE 45,10.977945,-74.787779,CARRERA,36,,,CALLE,45,,,
2018-02-09,Acompañante,Herido,Choque,M,31,1,CALLE 76 CARRERA 47,10.997472,-74.809697,CALLE,76,,,CARRERA,47,,,
2018-02-09,Acompañante,Herido,Choque,M,40,1,CALLE 76 CARRERA 47,10.997472,-74.809697,CALLE,76,,,CARRERA,47,,,
2018-02-09,Acompañante,Herido,Choque,M,42,1,CALLE 76 CARRERA 47,10.997472,-74.809697,CALLE,76,,,CARRERA,47,,,
2018-02-09,Conductor,Herido,Choque,M,42,1,CALLE 76 CARRERA 47,10.997472,-74.809697,CALLE,76,,,CARRERA,47,,,
2018-02-09,Motociclista,Herido,Choque,M,33,1,CARRERA 24 CALLE 47,10.967199,-74.792551,CARRERA,24,,,CALLE,47,,,
2018-02-09,Ciclista,Herido,Choque,F,67,1,CALLE 110 CARRERA 38,11.033264,-74.830955,CALLE,110,,,CARRERA,38,,,
2018-02-09,Motociclista,Herido,Choque,M,27,1,CARRERA 8 CALLE 35,10.946282,-74.790048,CARRERA,8,,,CALLE,35,,,
2018-02-10,Peaton,Herido,Atropello,M,74,1,CALLE 45 CARRERA 7G,10.945,-74.799593,CALLE,45,,,CARRERA,7G,,,
2018-02-10,Motociclista,Herido,Choque,M,31,1,CALLE 68 CARRERA 1D,10.934686,-74.817766,CALLE,68,,,CARRERA,1D,,,
2018-02-10,Motociclista,Herido,Choque,M,39,1,CALLE 98 CARRERA 6,10.944041,-74.82768,CALLE,98,,,CARRERA,6,,,
2018-02-10,Acompañante,Herido,Choque,M,36,1,CARRERA 15 CALLE 26,10.952677,-74.780219,CARRERA,15,,,CALLE,26,,,
2018-02-10,Motociclista,Herido,Choque,M,45,1,CARRERA 20 CALLE 47,10.962118,-74.796774,CARRERA,20,,,CALLE,47,,,
2018-02-10,Motociclista,Herido,Choque,M,30,1,CARRERA 21 CALLE 50,10.965306,-74.797194,CARRERA,21,,,CALLE,50,,,
2018-02-10,Conductor,Herido,Volcamiento,M,23,1,CARRERA 47 CALLE 75,10.996854,-74.808483,CARRERA,47,,,CALLE,75,,,
2018-02-10,Conductor,Herido,Volcamiento,M,56,1,CARRERA 47 CALLE 75,10.996854,-74.808483,CARRERA,47,,,CALLE,75,,,
2018-02-10,Pasajero,Muerto,Volcamiento,M,54,1,CARRERA 47 CALLE 75,10.996854,-74.808483,CARRERA,47,,,CALLE,75,,,
2018-02-11,Motociclista,Herido,Atropello,M,31,1,CALLE 117 CARRERA 20,10.973534,-74.843299,CALLE,117,,,CARRERA,20,,,
2018-02-11,Peaton,Herido,Atropello,M,37,1,CALLE 117 CARRERA 20,10.973534,-74.843299,CALLE,117,,,CARRERA,20,,,
2018-02-11,Acompañante,Herido,Choque,M,26,1,CALLE 45B CARRERA 7C,10.942692,-74.800495,CALLE,45B,,,CARRERA,7C,,,
2018-02-11,Motociclista,Herido,Choque,M,30,1,CALLE 45B CARRERA 7C,10.942692,-74.800495,CALLE,45B,,,CARRERA,7C,,,
2018-02-11,Pasajero,Herido,Choque,M,21,1,CARRERA 43B CALLE 85,11.000037,-74.821916,CARRERA,43B,,,CALLE,85,,,
2018-02-11,Pasajero,Herido,Choque,M,25,1,CARRERA 43B CALLE 85,11.000037,-74.821916,CARRERA,43B,,,CALLE,85,,,
2018-02-11,Pasajero,Herido,Choque,M,26,1,CARRERA 43B CALLE 85,11.000037,-74.821916,CARRERA,43B,,,CALLE,85,,,
2018-02-11,Conductor,Herido,Choque,M,63,1,CALLE 59 CARRERA 45,10.989213,-74.795222,CALLE,59,,,CARRERA,45,,,
2018-02-11,Pasajero,Herido,Choque,M,36,1,CALLE 59 CARRERA 45,10.989213,-74.795222,CALLE,59,,,CARRERA,45,,,
2018-02-11,Pasajero,Herido,Choque,M,53,1,CALLE 59 CARRERA 45,10.989213,-74.795222,CALLE,59,,,CARRERA,45,,,
2018-02-11,Pasajero,Herido,Choque,M,61,1,CALLE 59 CARRERA 45,10.989213,-74.795222,CALLE,59,,,CARRERA,45,,,
2018-02-11,Conductor,Herido,Choque,M,42,1,CARRERA 14 CALLE 63B,10.961329,-74.808472,CARRERA,14,,,CALLE,63B,,,
2018-02-11,Motociclista,Herido,Choque,M,33,1,CARRERA 14 CALLE 63B,10.961329,-74.808472,CARRERA,14,,,CALLE,63B,,,
2018-02-11,Pasajero,Herido,Choque,F,44,1,CARRERA 14 CALLE 63B,10.961329,-74.808472,CARRERA,14,,,CALLE,63B,,,
2018-02-12,Peaton,Herido,Atropello,F,12,1,CALLE 46 CARRERA 7B1,10.942567,-74.800828,CALLE,46,,,CARRERA,7B1,,,
2018-02-12,Peaton,Herido,Atropello,F,35,1,CALLE 46 CARRERA 7B1,10.942567,-74.800828,CALLE,46,,,CARRERA,7B1,,,
2018-02-12,Peaton,Herido,Choque,M,8,1,CARRERA 13 CALLE 99B,10.907485,-74.794984,CARRERA,13,,,CALLE,99B,,,
2018-02-12,Peaton,Herido,Choque,M,29,1,CARRERA 13 CALLE 99B,10.907485,-74.794984,CARRERA,13,,,CALLE,99B,,,
2018-02-12,Motociclista,Herido,Choque,M,37,1,CARRERA 38 CALLE 29,10.97597,-74.776775,CARRERA,38,,,CALLE,29,,,
2018-02-13,Motociclista,Herido,Atropello,M,29,1,CALLE 17 CARRERA 8,10.948341,-74.773458,CALLE,17,,,CARRERA,8,,,
2018-02-13,Peaton,Herido,Atropello,M,33,1,CALLE 17 CARRERA 8,10.948341,-74.773458,CALLE,17,,,CARRERA,8,,,
2018-02-13,Peaton,Herido,Atropello,M,17,1,CARRERA 10 CALLE 26,10.949355,-74.779548,CARRERA,10,,,CALLE,26,,,
2018-02-13,Conductor,Herido,Atropello,M,50,1,CARRERA 25 CALLE 45B,10.967579,-74.791314,CARRERA,25,,,CALLE,45B,,,
2018-02-13,Peaton,Herido,Atropello,M,26,1,CARRERA 25 CALLE 45B,10.967579,-74.791314,CARRERA,25,,,CALLE,45B,,,
2018-02-13,Conductor,Herido,Choque,F,42,1,CALLE 84B CARRERA 39,10.984352,-74.834055,CALLE,84B,,,CARRERA,39,,,
2018-02-13,Pasajero,Herido,Choque,F,28,1,CALLE 84B CARRERA 39,10.984352,-74.834055,CALLE,84B,,,CARRERA,39,,,
2018-02-14,Peaton,Herido,Atropello,F,21,1,CALLE 72 CARRERA 65,11.004537,-74.79447,CALLE,72,,,CARRERA,65,,,
2018-02-14,Acompañante,Herido,Choque,F,42,1,CALLE 30 CARRERA 11,10.948205,-74.785219,CALLE,30,,,CARRERA,11,,,
2018-02-14,Motociclista,Herido,Choque,M,42,1,CALLE 37C CARRERA 1E,10.931385,-74.792175,CALLE,37C,,,CARRERA,1E,,,
2018-02-14,Motociclista,Herido,Choque,M,36,1,CALLE 64 CARRERA 66,11.00068,-74.790026,CALLE,64,,,CARRERA,66,,,
2018-02-14,Pasajero,Herido,Choque,M,63,1,CARRERA 30 CALLE 34,10.969668,-74.782247,CARRERA,30,,,CALLE,34,,,
2018-02-15,Motociclista,Herido,Choque,M,38,1,CALLE 110 CARRERA 36B,10.980574,-74.836186,CALLE,110,,,CARRERA,36B,,,
2018-02-15,Acompañante,Herido,Choque,M,49,1,CALLE 45 CARRERA 1,10.929998,-74.799116,CALLE,45,,,CARRERA,1,,,
2018-02-15,Conductor,Herido,Choque,M,47,1,CARRERA 16 CALLE 23,10.95389,-74.777522,CARRERA,16,,,CALLE,23,,,
2018-02-15,Motociclista,Herido,Choque,M,23,1,CARRERA 16 CALLE 23,10.95389,-74.777522,CARRERA,16,,,CALLE,23,,,
2018-02-15,Pasajero,Herido,Choque,F,32,1,CARRERA 16 CALLE 23,10.95389,-74.777522,CARRERA,16,,,CALLE,23,,,
2018-02-15,Motociclista,Herido,Choque,M,61,1,CARRERA 37 CALLE 60,10.98244,-74.798687,CARRERA,37,,,CALLE,60,,,
2018-02-15,Motociclista,Herido,Choque,M,27,1,CARRERA 43 CALLE 90,11.000646,-74.825631,CARRERA,43,,,CALLE,90,,,
2018-02-15,Motociclista,Herido,Choque,M,26,1,CARRERA 44 CALLE 75,10.994334,-74.809761,CARRERA,44,,,CALLE,75,,,
2018-02-15,Pasajero,Herido,Choque,M,27,1,CARRERA 44 CALLE 100,10.990975,-74.803872,CARRERA,44,,,CALLE,100,,,
2018-02-16,Motociclista,Herido,Atropello,M,46,1,CALLE 56 CARRERA 9,10.951605,-74.810754,CALLE,56,,,CARRERA,9,,,
2018-02-16,Peaton,Herido,Atropello,M,77,1,CALLE 56 CARRERA 9,10.951605,-74.810754,CALLE,56,,,CARRERA,9,,,
2018-02-16,Peaton,Herido,Atropello,M,40,1,CARRERA 40 CALLE 37,10.979781,-74.780629,CARRERA,40,,,CALLE,37,,,
2018-02-16,Pasajero,Herido,Caida Ocupante,F,63,1,DIAGONAL 138 CARRERA 9E,10.960988,-74.861771,DIAGONAL,138,,,CARRERA,9E,,,
2018-02-16,Ciclista,Herido,Choque,M,59,1,CALLE 56 CARRERA 10,10.954564,-74.80767,CALLE,56,,,CARRERA,10,,,
2018-02-16,Motociclista,Herido,Choque,M,52,1,AVENIDA CIRCUNVALAR ENTRADA VILLA SAN PABLO,10.979908,-74.835966,AVENIDA,,CIRCUNVALAR,,,,,,ENTRADA VILLA SAN PABLO
2018-02-16,Acompañante,Herido,Choque,F,28,1,CARRERA 46 CALLE 75,10.996039,-74.8089,CARRERA,46,,,CALLE,75,,,
2018-02-16,Motociclista,Herido,Otro,F,34,1,CALLE 68 CARRERA 23C,10.97189,-74.809088,CALLE,68,,,CARRERA,23C,,,
2018-02-17,Motociclista,Herido,Choque,M,39,1,AVENIDA CIRCUNVALAR CARRERA 38,10.92896,-74.785566,AVENIDA,,CIRCUNVALAR,,CARRERA,38,,,
2018-02-17,Motociclista,Herido,Choque,M,39,1,CARRERA 31 CALLE 69B,10.980436,-74.8069,CARRERA,31,,,CALLE,69B,,,
2018-02-17,Acompañante,Herido,Choque,M,19,1,CALLE 84 CARRERA 26B,10.976848,-74.827209,CALLE,84,,,CARRERA,26B,,,
2018-02-18,Motociclista,Herido,Choque,M,27,1,CALLE 47 CARRERA 1A,10.930919,-74.807109,CALLE,47,,,CARRERA,1A,,,
2018-02-19,Peaton,Herido,Atropello,M,88,1,CALLE 45 CARRERA 50,10.98969,-74.784052,CALLE,45,,,CARRERA,50,,,
2018-02-19,Acompañante,Herido,Choque,M,60,1,CALLE 110 CARRERA 6Q,10.951609,-74.834476,CALLE,110,,,CARRERA,6Q,,,
2018-02-19,Conductor,Herido,Choque,M,32,1,CALLE 19 CARRERA 3C,10.939682,-74.778645,CALLE,19,,,CARRERA,3C,,,
2018-02-19,Motociclista,Herido,Choque,M,57,1,CALLE 53D CARRERA 24B,10.971473,-74.797783,CALLE,53D,,,CARRERA,24B,,,
2018-02-19,Acompañante,Herido,Choque,F,30,1,CALLE 96 CARRERA 2C,10.937425,-74.827935,CALLE,96,,,CARRERA,2C,,,
2018-02-19,Motociclista,Herido,Choque,M,29,1,CALLE 96 CARRERA 2C,10.937425,-74.827935,CALLE,96,,,CARRERA,2C,,,
2018-02-19,Conductor,Herido,Choque,M,55,1,CALLE 26 CARRERA 10,10.949355,-74.779548,CALLE,26,,,CARRERA,10,,,
2018-02-20,Peaton,Herido,Atropello,M,20,1,AVENIDA CIRCUNVALAR CARRERA 13,10.968326,-74.838051,AVENIDA,,CIRCUNVALAR,,CARRERA,13,,,
2018-02-20,Motociclista,Herido,Choque,M,29,1,CALLE 19 CARRERA 6B,10.94543,-74.776187,CALLE,19,,,CARRERA,6B,,,
2018-02-20,Ciclista,Herido,Choque,M,68,1,CALLE 47 CARRERA 22,10.96539,-74.79331,CALLE,47,,,CARRERA,22,,,
2018-02-21,Peaton,Herido,Atropello,M,37,1,CALLE 87 CARRERA 51B,11.007394,-74.820702,CALLE,87,,,CARRERA,51B,,,
2018-02-21,Peaton,Herido,Atropello,M,84,1,CARRERA 46 CALLE 38,10.986064,-74.779939,CARRERA,46,,,CALLE,38,,,
2018-02-21,Pasajero,Herido,Caida Ocupante,F,65,1,CALLE 30 CARRERA 2B,10.937431,-74.781957,CALLE,30,,,CARRERA,2B,,,
2018-02-21,Motociclista,Herido,Choque,M,48,1,CALLE 96 CARRERA 3A,10.93899,-74.827922,CALLE,96,,,CARRERA,3A,,,
2018-02-21,Motociclista,Herido,Choque,M,29,1,CARRERA 96 CALLE 70C,10.97124,-74.810897,CARRERA,96,,,CALLE,70C,,,
2018-02-22,Motociclista,Herido,Choque,M,36,1,CALLE 30 CARRERA 33,10.971792,-74.779568,CALLE,30,,,CARRERA,33,,,
2018-02-23,Acompañante,Herido,Choque,M,24,1,CALLE 110 CARRERA 9G,11.033264,-74.830955,CALLE,110,,,CARRERA,9G,,,
2018-02-23,Motociclista,Herido,Choque,M,32,1,CALLE 30 CARRERA 4B,10.943533,-74.783726,CALLE,30,,,CARRERA,4B,,,
2018-02-23,Conductor,Herido,Choque,M,46,1,CARRERA 2 SUR CALLE 88,10.933363,-74.82281,CARRERA,2,,SUR,CALLE,88,,,
2018-02-23,Peaton,Herido,Choque,F,70,1,CARRERA 2 SUR CALLE 88,10.933363,-74.82281,CARRERA,2,,SUR,CALLE,88,,,
2018-02-23,Peaton,Herido,Choque,M,40,1,CARRERA 2 SUR CALLE 88,10.933363,-74.82281,CARRERA,2,,SUR,CALLE,88,,,
2018-02-23,Acompañante,Herido,Choque,M,26,1,CARRERA 38 CALLE 44,10.97951,-74.786136,CARRERA,38,,,CALLE,44,,,
2018-02-23,Motociclista,Muerto,Choque,M,38,1,CARRERA 38 CALLE 44,10.97951,-74.786136,CARRERA,38,,,CALLE,44,,,
2018-02-23,Acompañante,Herido,Choque,M,41,1,CARRERA 50 CALLE 86,11.005346,-74.820801,CARRERA,50,,,CALLE,86,,,
2018-02-23,Motociclista,Herido,Choque,M,36,1,CARRERA 50 CALLE 86,11.005346,-74.820801,CARRERA,50,,,CALLE,86,,,
2018-02-23,Motociclista,Herido,Choque,M,44,1,CARRERA 6 CALLE 98A,10.943983,-74.828032,CARRERA,6,,,CALLE,98A,,,
2018-02-23,Motociclista,Herido,Choque,M,30,1,CALLE 68 CARRERA 42,10.988021,-74.802546,CALLE,68,,,CARRERA,42,,,
2018-02-23,Pasajero,Herido,Choque,M,39,1,TRANSVERSAL 1D CALLE 54C,10.938508,-74.816706,TRANSVERSAL,1D,,,CALLE,54C,,,
2018-02-23,Motociclista,Herido,Choque,M,39,1,VIA 40 CALLE 85,11.026373,-74.803779,VIA,40,,,CALLE,85,,,
2018-02-24,Peaton,Herido,Atropello,F,52,1,CARRERA 22 CALLE 115,10.973354,-74.842135,CARRERA,22,,,CALLE,115,,,
